"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.77919509434104e-184,1.83910542204577,0.999,0.42,6.77734515706007e-180,"0","Nsg1"
1.14818544298359e-183,1.46327220941935,0.999,0.797,2.79996502125979e-179,"0","Aplp2"
1.69095554930804e-183,2.01647400697619,0.968,0.249,4.12356420254258e-179,"0","Syt1"
4.9541675156713e-183,1.82339655291487,1,0.45,1.2081232903716e-178,"0","Atf5"
5.24591661527817e-183,2.06413185418767,0.953,0.248,1.27926922580173e-178,"0","Pcolce2"
1.97498450101978e-182,1.83677425652624,1,0.409,4.81619720418684e-178,"0","Gfy"
2.68774383523765e-182,2.31346994749176,0.916,0.214,6.55433211661055e-178,"0","Gramd1c"
8.15510901370727e-182,1.90902501400519,0.964,0.238,1.98870488408265e-177,"0","Ctxn3"
1.24375772001119e-181,2.16219681790926,0.937,0.313,3.03302757601929e-177,"0","Sgpl1"
1.11938757169915e-180,2.4720103478879,0.872,0.191,2.72973853234554e-176,"0","Lrguk"
6.83040005347307e-180,1.90368608745066,0.949,0.334,1.66566135703994e-175,"0","Prnp"
1.90172412688607e-179,1.79654915043775,0.99,0.372,4.63754445582438e-175,"0","Serpine2"
1.10165009994898e-178,1.93482485173812,0.974,0.458,2.68648393373558e-174,"0","Myo6"
2.40542339318136e-178,2.14935366767593,0.856,0.213,5.86586548661206e-174,"0","Spock1"
7.96522928204387e-177,2.00864929994859,0.928,0.272,1.94240081271922e-172,"0","Rab6b"
2.61180522120846e-176,1.88579749358576,0.958,0.37,6.36914821243894e-172,"0","Arl3"
7.84643291425241e-175,2.11482037327765,0.928,0.268,1.91343113046959e-170,"0","Klhl5"
1.59815263173114e-174,2.08542027543359,0.944,0.253,3.89725500773956e-170,"0","Tspyl4"
2.51337033087813e-174,1.81287030595796,0.963,0.308,6.12910488887942e-170,"0","Igsf8"
2.58093627636796e-174,2.18564888517944,0.901,0.229,6.2938712035509e-170,"0","Manea"
5.04317616465307e-174,2.03673720383201,0.938,0.227,1.2298289395123e-169,"0","Tmem74bos"
4.00573891823989e-173,1.79214991897113,0.995,0.383,9.76839492601981e-169,"0","Olfm1"
1.45101748456722e-172,2.23923134275404,0.902,0.212,3.53845123786562e-168,"0","Acsl6"
2.47929122126173e-171,2.46946629942651,0.829,0.175,6.04599957216886e-167,"0","Gm11992"
9.46713666187918e-171,2.1539318939097,0.893,0.223,2.30865594636586e-166,"0","Oscp1"
1.11106782835179e-170,1.7628031534972,0.965,0.284,2.70945000621866e-166,"0","Uchl1"
7.83430555184372e-170,1.92397958872771,0.94,0.227,1.91047375187261e-165,"0","Nrn1l"
4.39933504918236e-169,2.24630369450184,0.886,0.205,1.07282184509361e-164,"0","Fam81b"
1.09349496525545e-166,2.09369040423809,0.888,0.237,2.66659682227194e-162,"0","Impdh1"
2.05290604928522e-166,1.71903850408606,0.993,0.365,5.00621669178695e-162,"0","Ttll7"
3.90968348236421e-166,1.77541028383589,0.952,0.431,9.53415414009336e-162,"0","Selenot"
1.35934029077502e-165,1.98538708702989,0.911,0.3,3.31488723308397e-161,"0","Rap1gds1"
3.90568971171633e-165,2.12461365280456,0.865,0.219,9.52441493099143e-161,"0","Them6"
4.30473217077375e-165,1.90119450266032,0.949,0.242,1.04975198716489e-160,"0","Adcy3"
4.34195156393475e-163,2.25689709823787,0.862,0.203,1.05882830838113e-158,"0","Ttll6"
4.39981776111503e-163,1.97688373026934,0.927,0.253,1.07293955922551e-158,"0","Tspan7"
3.89054132286748e-161,1.84743966244277,0.945,0.293,9.48747406994464e-157,"0","Rufy3"
1.61616351452561e-160,1.81553966477187,0.948,0.246,3.94117634652214e-156,"0","Ric8b"
1.11497968275426e-159,2.26073724320234,0.853,0.2,2.71898945436453e-155,"0","Rtp1"
1.17198251812458e-159,1.77914218486786,0.967,0.276,2.8579965686986e-155,"0","Elavl3"
2.08323764599504e-159,2.03432856199514,0.922,0.238,5.08018332352351e-155,"0","Cfap69"
2.10743795091085e-159,2.25996444049939,0.82,0.194,5.13919818709119e-155,"0","Ppp1r14c"
